Iteration	SimID	Obj	Parmaters
1	21	-0.968758934059	@[1.7625, 0.36250000000000004, 0.21250000000000002, 0.0022916666666666667, 0.003958333333333333, 0.027083333333333334, 0.0016666666666666666, 0.0014166666666666668, 0.03]
1	0	3.40467135732	@[2.0, 0.475, 0.8125, 0.004583333333333333, 0.00375, 0.010416666666666668, 0.0012083333333333334, 0.0010833333333333333, 0.02625]
1	22	-0.664468689552	@[1.8416666666666666, 0.625, 0.625, 0.003958333333333333, 0.003125, 0.03333333333333333, 0.0012916666666666667, 0.001375, 0.029166666666666667]
1	19	1.01523035598	@[1.6041666666666665, 0.9249999999999999, 0.4375, 0.00041666666666666664, 0.0025, 0.020833333333333336, 0.0015416666666666667, 0.0011666666666666668, 0.0275]
1	23	-1.28160129943	@[1.9208333333333334, 0.2875, 0.25, 0.0025, 0.0010416666666666667, 0.00625, 0.00125, 0.0015, 0.024583333333333332]
1	11	0.219522942132	@[0.9708333333333332, 0.7375, 0.6625, 0.0010416666666666667, 0.003333333333333333, 0.04791666666666667, 0.002, 0.00175, 0.022083333333333333]
1	4	3.13789652496	@[0.49583333333333335, 0.7, 0.2875, 0.00375, 0.000625, 0.02291666666666667, 0.0010833333333333333, 0.002, 0.025]
1	5	-0.885336000822	@[0.41666666666666663, 0.775, 0.9249999999999999, 0.002916666666666667, 0.00125, 0.025, 0.001375, 0.0016250000000000001, 0.020416666666666666]
2	9	-1.33796459997	@[1.6789789053103357, 0.11791341880274553, 0.5695567583847683, 0.0019338802151609583, 0.0005221296582243962, 0.0030776560864621922, 0.0013463268159214189, 0.0015023967788653015, 0.024748541658545824]
2	2	-1.19435688844	@[1.9917902284893936, 0.760961008283253, 0.1849865893851545, 0.002970398531451715, 0.000817928757479406, 0.0033279976933284594, 0.0011349682965014797, 0.0013900526214301343, 0.025841533821459324]
2	11	2.31795762756	@[1.8653814257264445, 0.12331318949769757, 0.10289674660304843, 0.002269680980970807, 0.00046743936277874286, 0.02092290368372183, 0.0011743314663848186, 0.0010468216972068759, 0.025652450654659657]
2	1	-0.436650690909	@[1.3189152359934226, 0.15214023597345983, 0.1014972516196995, 0.0019408336979412303, 0.0009025496585139878, 0.011292893125873579, 0.001220466750616217, 0.0012617588701542132, 0.025973155010756484]
2	21	-1.22820273732	@[1.0591769897146972, 0.10169172476208174, 0.29999297133388325, 0.0028720289750517078, 0.0010657128339879303, 0.004567904304818307, 0.0011036798263575134, 0.0014212936206629341, 0.025270356004999852]
2	23	4.18294632584	@[1.8047571433590035, 0.6302462754181226, 0.22498539234179554, 0.002832565078127483, 0.002570734379281234, 0.01891602205684959, 0.0011940828804826488, 0.001038801348073282, 0.02445898094190085]
2	14	-1.24706804746	@[1.498581435789903, 0.2597857224167547, 0.3480374724099504, 0.0006217089677602674, 0.0012288251901888907, 0.013204155037395904, 0.0012538061642091492, 0.0014674954762168098, 0.021739320382637446]
2	13	-1.28903468726	@[1.1719896225466042, 0.7474819739130509, 0.35937010255167334, 0.0020499784089208764, 0.0012757737951852187, 0.0010055596390990658, 0.0010733482936124276, 0.0014984445734962672, 0.025561040083587293]
2	10	None	@[1.0498820485470044, 0.36559997660576177, 0.12365294218921966, 0.0027807948029821518, 0.00228231690417341, 0.026183072558206864, 0.0011227584603183064, 0.0014489944515647059, 0.022438674365465587]
2	19	1.98032344716	@[1.7478462692699233, 0.5487192456888956, 0.4527304052065877, 0.0023078524226933595, 0.0014258890275753128, 0.013158552328990079, 0.001017568708091055, 0.0011415799985527479, 0.023349480864586904]
2	22	-0.71749312179	@[1.0386946490795494, 0.4279170758611358, 0.7127375495990389, 0.002215205544125545, 0.0026152859653685353, 0.027385996130272698, 0.0013210834099142096, 0.0013651076909927144, 0.022899853985196686]
2	8	1.07681421462	@[1.9768578633728529, 0.49106990169109505, 0.22820394210002012, 0.0018336524856072713, 0.0013624090333505651, 0.014491038562293496, 0.0011437118573709648, 0.0011722818022321876, 0.0224115814688217]
2	15	-0.864637538045	@[1.968587173172518, 0.29489732489016995, 0.10203962056905808, 0.0028753052400152315, 0.0012130080830230182, 0.018697105398742496, 0.0011148998370813382, 0.0013529260566709238, 0.022706226371825046]
2	18	-1.21756207766	@[1.6688636706785311, 0.7664826747416615, 0.18171879829498927, 0.001378250288819788, 0.0015787586892629746, 0.0233299826749198, 0.0014158775604244088, 0.001466348614547631, 0.024547804474470924]
2	16	-1.08294074828	@[1.991286090820344, 0.4159895398775988, 0.10647841507031944, 0.0039024006192316307, 0.0016065259717343734, 0.012904005703332354, 0.001278248430650531, 0.0014046805343226007, 0.022666595496489816]
2	12	-0.119145967803	@[1.9879440237323538, 0.6363440555806277, 0.19495398768474037, 0.0007896008538500203, 0.001474560506436315, 0.011324169942415089, 0.0012604410918513177, 0.0012579682104110123, 0.02154140948749173]
2	4	4.2357567359	@[1.909985430091462, 0.409635235253284, 0.14288712363261452, 0.004243343249174076, 0.0010587076615128307, 0.02030833757003093, 0.0010598524031867243, 0.0010168355408505711, 0.021815611080096445]
2	3	-0.496893832436	@[1.994899730858885, 0.5012903594630025, 0.15099018209573042, 0.002009431003006291, 0.002689197126215241, 0.00402206668986539, 0.0014427911978940513, 0.001312960721818354, 0.022149251412568564]
2	7	-1.06313244406	@[1.9402722478562833, 0.5950356833144916, 0.3753233049493435, 0.0030872939140924667, 0.00228164194273992, 0.015184185133545903, 0.0010369352664607188, 0.001461592914318269, 0.020121935182185437]
2	6	-1.29456865537	@[1.5364866973236315, 0.5591357062677349, 0.4227282439652911, 0.0016170694774693575, 0.0008737548115265263, 0.009443035026944104, 0.0011295185266492196, 0.0014400361768482893, 0.02302203619541618]
2	20	3.44776837669	@[1.971199515574235, 0.500710769966547, 0.3327851981973817, 0.0032373156952563396, 0.0010320675536730705, 0.0099280015715772, 0.0011096973728407654, 0.0010424765230244728, 0.021165579888113597]
2	17	2.56904393967	@[1.0301417714898622, 0.15018311903013656, 0.6283661558660165, 0.002927142350842894, 0.0026618720774351044, 0.015962672023612352, 0.0012576938188812333, 0.0011069589764811808, 0.023518956527985014]
2	5	-1.41647644295	@[1.368589156447587, 0.6520237564818833, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013189318859685088, 0.0014970599531087432, 0.026614412835699278]
2	0	-0.1803484615	@[1.9332112707126259, 0.39426230079582225, 0.23894761757697558, 0.001877434972481191, 0.0007677214819850996, 0.02300799242623945, 0.001009648481251239, 0.0012555638976766157, 0.02171326563915363]
3	19	2.42810505967	@[1.368589156447587, 0.8956298923021206, 0.28488991244746287, 0.0025480955733806956, 0.0005331010145305082, 0.01770291096341076, 0.0012870715984134673, 0.001942803273555285, 0.02939489859932259]
3	16	0.581420765148	@[1.2966134402371787, 0.6520237564818833, 0.10004040481392618, 0.00020683768117734464, 0.0011421136154028911, 0.019099462683384073, 0.0013189318859685088, 0.0018181010662616313, 0.026614412835699278]
3	18	0.879536554436	@[1.56556187138075, 0.5275891368087257, 0.21223302946547962, 0.0025480955733806956, 0.0005331010145305082, 0.024273656858524444, 0.0011379076321168416, 0.001836336127201943, 0.026614412835699278]
3	7	0.144517503388	@[1.368589156447587, 0.6520237564818833, 0.4533346776647656, 0.0006535876793680986, 0.0009946281264810667, 0.011020364320293501, 0.0011691601202529869, 0.0017834637664318788, 0.026614412835699278]
3	10	-1.40596945862	@[1.8241592561443019, 0.9740359845905919, 0.10004040481392618, 0.00047696112605804305, 0.0005331010145305082, 0.014994235487665673, 0.0013189318859685088, 0.0014033075642943913, 0.02488761710985324]
3	11	-0.117019092494	@[1.368589156447587, 0.8071314414756089, 0.10004040481392618, 0.0008496247954522997, 0.00229534089129792, 0.025376566731681392, 0.001043038766991684, 0.0017854434898239401, 0.0259272419253588]
3	6	0.721594974995	@[1.368589156447587, 0.4027158658598906, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0010500005584309525, 0.0018243793848391355, 0.026614412835699278]
3	12	5.36330523507	@[1.368589156447587, 0.6824210851604783, 0.10004040481392618, 0.001674594425527825, 6.0659019871103206e-05, 0.03147547549203427, 0.001134065555511529, 0.0019468716585259154, 0.026614412835699278]
3	2	-1.47127214364	@[0.31398498941138686, 0.35217403628657923, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0011262067728876747, 0.0014970599531087432, 0.026614412835699278]
3	17	-1.31769394949	@[0.7123366216612883, 0.4233371222479936, 0.10004040481392618, 0.0024745874501778185, 0.0005337655815370637, 0.02047424478094772, 0.001602624436117014, 0.0014970599531087432, 0.02229692519614011]
3	20	3.25466375113	@[1.368589156447587, 0.6520237564818833, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.014849041662490608, 0.0012761261348360536, 0.0019971945412168017, 0.029569232962658922]
3	0	1.83243680979	@[1.3251058341104551, 0.6520237564818833, 0.3529969225566232, 0.003702700837314688, 0.002057857970313562, 0.03258565968611253, 0.0012255582106731912, 0.0019642908852422506, 0.028069140962381167]
3	4	2.29055637084	@[1.368589156447587, 0.6520237564818833, 0.10004040481392618, 0.0025480955733806956, 0.002114131454112799, 0.03209276307678532, 0.0013189318859685088, 0.001989634088289791, 0.029238700154525392]
3	3	1.57675413987	@[1.368589156447587, 0.6520237564818833, 0.27525564185289875, 0.00034347036896774765, 0.0005095730150855871, 0.02047424478094772, 0.0013189318859685088, 0.0018708756650913836, 0.026614412835699278]
3	22	-0.223007829429	@[1.2037303754483213, 0.52350714929391, 0.28438301366027713, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013189318859685088, 0.0017054799437062993, 0.026614412835699278]
3	5	-0.246158902426	@[1.0003912529451848, 0.6692010264623179, 0.10004040481392618, 0.0017577368328981543, 0.0012416328736801264, 0.016658213353284372, 0.0013189318859685088, 0.0017301723801429793, 0.026146220187903465]
3	8	3.38080047014	@[1.368589156447587, 0.6520237564818833, 0.10004040481392618, 0.0004906307590194872, 0.0005331010145305082, 0.02047424478094772, 0.0013189318859685088, 0.001999131323605779, 0.023245960441385015]
3	14	None	@[1.9849747200196917, 0.9149021748133654, 0.4020367105278297, 0.0025480955733806956, 0.0005331010145305082, 0.03295352295081942, 0.001609501407253821, 0.001536632185835664, 0.026614412835699278]
3	9	-1.22532569827	@[0.7514196770824028, 0.878563560731184, 0.27401799738141785, 0.0014838457204941987, 0.0018855728313208306, 0.03682286825239639, 0.0013189318859685088, 0.0014970599531087432, 0.026614412835699278]
3	23	2.69619743763	@[1.5134816913938263, 0.8010606408406395, 0.13612743953939727, 0.0018447169787134633, 0.0005331010145305082, 0.02047371377275756, 0.0013034140111641054, 0.0019602671752911812, 0.024829651275564385]
3	21	-1.37158527609	@[1.5818676808399195, 0.6520237564818833, 0.6756287607609112, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013189318859685088, 0.0014970599531087432, 0.022452116257966653]
3	13	-0.0973823457629	@[0.6142188732170697, 0.6321681239118113, 0.5340200877827616, 0.0020712974910147503, 0.0005331010145305082, 0.02047424478094772, 0.0013189318859685088, 0.0017091746907299478, 0.027830596425306796]
3	1	-1.15836588341	@[1.368589156447587, 0.9759961242619478, 0.10004040481392618, 0.0032009617370268124, 0.0005331010145305082, 0.011023501185593672, 0.0013189318859685088, 0.001854424330771206, 0.026614412835699278]
3	15	1.13961873487	@[1.206209873432274, 0.34599495833992666, 0.16446602271069627, 0.0030419829694879885, 0.0015479347505296648, 0.047645397396834856, 0.00116613442915982, 0.0018970840204236461, 0.026614412835699278]
4	21	1.3618246256	@[0.10133640619228237, 0.339438459333941, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0011262067728876747, 0.00107991014434472, 0.026614412835699278]
4	3	-1.49134625575	@[0.31398498941138686, 0.7060619921565088, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
4	19	0.992708319044	@[0.4760452707276569, 0.35217403628657923, 0.10004040481392618, 0.004350220037711621, 0.0005331010145305082, 0.02047424478094772, 0.0013257730872451082, 0.0010819542561192287, 0.026614412835699278]
4	20	2.66324098307	@[0.31398498941138686, 0.45559738814937106, 0.12249460748406915, 0.001955829423709958, 0.0005331010145305082, 0.02047424478094772, 0.0011262067728876747, 0.001016174767614097, 0.026614412835699278]
4	17	-0.353320919114	@[0.31398498941138686, 0.35217403628657923, 0.3454383242000618, 0.0038080315500868306, 0.0005331010145305082, 0.02047424478094772, 0.0014222599757536527, 0.0011756984752971892, 0.026614412835699278]
4	5	0.4564260992	@[0.31398498941138686, 0.5350831899773937, 0.10004040481392618, 0.001766908902497871, 0.0005331010145305082, 0.014850038903974978, 0.0012471353721278402, 0.0011228160104014993, 0.026614412835699278]
4	2	-1.48798113017	@[0.31398498941138686, 0.9935176199674438, 0.10004040481392618, 0.0029349307057674953, 0.0005331010145305082, 0.014142817476960633, 0.0011262067728876747, 0.0014970599531087432, 0.026614412835699278]
4	8	3.4877554104	@[0.2039480986017182, 0.2247692582686208, 0.10004040481392618, 0.0025480955733806956, 0.002811443120444202, 0.02047424478094772, 0.0010662629474944894, 0.0010765740492535488, 0.026614412835699278]
4	15	3.52944309436	@[0.31398498941138686, 0.35217403628657923, 0.21002092329772604, 0.0025480955733806956, 0.0025461372628049488, 0.012391101824021823, 0.0011262067728876747, 0.001067062784562994, 0.026614412835699278]
4	1	0.829604064594	@[0.15281010127371886, 0.35217403628657923, 0.10004040481392618, 0.0025480955733806956, 0.0016841487315127882, 0.02047424478094772, 0.0011262067728876747, 0.0011903030122812778, 0.026614412835699278]
4	7	-1.31033920256	@[0.6870736715056049, 0.6861410884891148, 0.10004040481392618, 0.0025480955733806956, 0.0014190080403018923, 0.02047424478094772, 0.0011642760150911923, 0.0014970599531087432, 0.026614412835699278]
4	18	-1.44502640835	@[0.5485742205114097, 0.4230474584556138, 0.40636608593901763, 0.0013785608547098953, 0.0005331010145305082, 0.02047424478094772, 0.0011262067728876747, 0.0014970599531087432, 0.026614412835699278]
4	11	1.61943870164	@[0.11119986853713157, 0.7297813275657971, 0.1438533845780573, 0.0025480955733806956, 0.0007025644680150233, 0.02047424478094772, 0.0011262067728876747, 0.0010876585008013895, 0.026614412835699278]
4	6	-0.0826079234217	@[0.10230866071449637, 0.17927337016249334, 0.48946795423166245, 0.0025480955733806956, 0.0006309701737050357, 0.02047424478094772, 0.0011262067728876747, 0.001732263337512954, 0.02552942560579185]
4	16	1.73672645731	@[0.31398498941138686, 0.5601593016648164, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0011262067728876747, 0.0010599593477180471, 0.026614412835699278]
4	0	0.233086516946	@[0.7291223279389215, 0.5905650962983148, 0.10004040481392618, 0.0025480955733806956, 0.0020028427885424214, 0.02047424478094772, 0.0011262067728876747, 0.001247151896550692, 0.026614412835699278]
4	14	-1.43863261204	@[0.31398498941138686, 0.35217403628657923, 0.711547055172496, 0.0025480955733806956, 0.0005331010145305082, 0.02516086628461446, 0.0011262067728876747, 0.0014970599531087432, 0.026614412835699278]
4	12	2.45899908183	@[0.31398498941138686, 0.36528385255732354, 0.10004040481392618, 0.002435806945055647, 0.001993797702873379, 0.008673751107692675, 0.0011262067728876747, 0.0011040221915429858, 0.02692238561466531]
4	4	1.6716945366	@[0.16982456665635173, 0.35217403628657923, 0.10004040481392618, 0.0026024140404285745, 0.0005331010145305082, 0.02047424478094772, 0.0015210191386689576, 0.0010190778440655943, 0.026614412835699278]
4	9	-1.44498640793	@[0.4346447603693117, 0.13087722704247487, 0.4266242964595992, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0011262067728876747, 0.0014970599531087432, 0.026614412835699278]
4	10	-0.136374169857	@[0.5091907424481004, 0.5310285803978753, 0.10004040481392618, 0.0025480955733806956, 0.001362657931790401, 0.02047424478094772, 0.0011262067728876747, 0.0012560411354535475, 0.026614412835699278]
4	22	-1.44950275858	@[0.10797332252624825, 0.5752668681451991, 0.5750946012400128, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0011262067728876747, 0.0014970599531087432, 0.026614412835699278]
4	13	1.35248482232	@[0.11787250614130543, 0.35217403628657923, 0.10004040481392618, 0.0025480955733806956, 0.001896498089674938, 0.02047424478094772, 0.0011262067728876747, 0.0011625092685883783, 0.026614412835699278]
4	23	-1.47564999845	@[0.11877463832695148, 0.5393070768712338, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0011262067728876747, 0.0014970599531087432, 0.026614412835699278]
5	6	None	@[0.31398498941138686, 0.9405249054378219, 0.49459376794248816, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
5	16	-1.48652530235	@[0.45321051369288134, 0.8538803316799903, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
5	13	2.12756995166	@[0.31398498941138686, 0.7865642702074223, 0.10004040481392618, 0.004635668835686363, 0.0014496593048967255, 0.02047424478094772, 0.0013986070607842867, 0.0010759781563715086, 0.026614412835699278]
5	2	-1.42468624946	@[0.31398498941138686, 0.7060619921565088, 0.6764338951195433, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
5	9	-0.152316566492	@[0.31398498941138686, 0.8622187055095598, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.001113051672925647, 0.0011828646297168486, 0.026614412835699278]
5	4	-1.03910639753	@[0.31398498941138686, 0.7801143457171167, 0.10004040481392618, 0.003460069240770172, 0.00047765876198971926, 0.04784660046553155, 0.0013986070607842867, 0.001236308920177629, 0.028177375596364032]
5	7	-1.38840372971	@[0.8323592784502449, 0.8497810407497229, 0.10004040481392618, 0.002796994387730266, 0.0005331010145305082, 0.02047424478094772, 0.0011798988786419844, 0.0013505220162489332, 0.026614412835699278]
5	1	-1.23271164213	@[0.31398498941138686, 0.789426809132596, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.0319955899974999, 0.0013986070607842867, 0.0012809457151397319, 0.02452701946107259]
5	14	-1.44150022747	@[0.31398498941138686, 0.7060619921565088, 0.47860033040337796, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026378681368576424]
5	18	-1.37462668812	@[0.8154893631933229, 0.7060619921565088, 0.23542652653003576, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.001220026309205282, 0.0013505220162489332, 0.026614412835699278]
5	8	-0.828339332337	@[0.39736439847565497, 0.8695322767443826, 0.10004040481392618, 0.0025480955733806956, 0.0023537767017338057, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
5	15	-1.38586890171	@[0.960569947963887, 0.7060619921565088, 0.40222934491260287, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
5	3	-1.47743250784	@[0.5149768762895931, 0.8753944288279824, 0.10004040481392618, 0.002633448554959373, 0.0005331010145305082, 0.02047424478094772, 0.0013740589927283653, 0.0013505220162489332, 0.026614412835699278]
5	22	-1.34123213414	@[1.5288025195829043, 0.9874595927797447, 0.1740169919649257, 0.0025480955733806956, 0.0005331010145305082, 0.018478848226966323, 0.0013986070607842867, 0.0013505220162489332, 0.02844570896149908]
5	0	-0.874297641085	@[1.1431343616581713, 0.7060619921565088, 0.10004040481392618, 0.0025480955733806956, 0.0018538989598664759, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
5	10	-1.46031325061	@[0.31398498941138686, 0.8209118282159609, 0.3153629207680171, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
5	23	-1.39952470341	@[1.1713115085091932, 0.5331148953135688, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.017047844803101196, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
5	20	-1.41534452	@[0.7270233655565623, 0.7060619921565088, 0.3976715894445185, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.02631387987308951]
5	17	-1.60487394127	@[0.38242900381529144, 0.829692625346089, 0.10004040481392618, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
5	11	-1.46888978968	@[0.6739213911534101, 0.9748243437962492, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
5	5	0.423022369623	@[0.45495599856915914, 0.9605012134873621, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02425691937371044, 0.0013986070607842867, 0.0011096924907456418, 0.026614412835699278]
5	12	-1.29027187936	@[0.5118665104050595, 0.7639473559832722, 0.10004040481392618, 0.004270541351635632, 0.0004012043942200113, 0.02047424478094772, 0.0015201089249914448, 0.0012467142819372991, 0.022875767955208456]
5	21	-1.48260580703	@[0.31398498941138686, 0.3443892091175214, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.03302430765017968, 0.0013986070607842867, 0.0013505220162489332, 0.02245461724221566]
5	19	-1.47347350095	@[0.607076987501146, 0.8420790297647387, 0.10004040481392618, 0.0025480955733806956, 0.0005331010145305082, 0.02047424478094772, 0.0013986070607842867, 0.0013505220162489332, 0.026614412835699278]
6	12	None	@[0.9220723082873281, 0.35524274668623074, 0.36775697750905867, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
6	8	-1.5307141175	@[1.0300197990380517, 0.829692625346089, 0.10004040481392618, 0.001122305344033033, 0.000399618518716619, 0.026910375537827408, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
6	21	-1.28323634646	@[1.2595505056820908, 0.829692625346089, 0.10004040481392618, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0012150320825627984, 0.0013046680534712764, 0.02759780565211056]
6	7	-1.53768147288	@[1.0717459737678046, 0.9300596451500164, 0.10004040481392618, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
6	13	-1.40323928139	@[0.9211908515947421, 0.9570068479805736, 0.10004040481392618, 0.0025480955733806956, 0.0005802219126959103, 0.026910375537827408, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
6	22	-1.39061618406	@[1.114673078738179, 0.829692625346089, 0.10004040481392618, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0013986070607842867, 0.0013040075479822891, 0.02759780565211056]
6	4	-1.52210803583	@[1.2292267774942782, 0.9729142654105971, 0.10004040481392618, 0.0036328093260739784, 0.000399618518716619, 0.04205646510814305, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
6	18	-0.527217867446	@[1.0199307797964634, 0.829692625346089, 0.10004040481392618, 0.003991259196209219, 0.000399618518716619, 0.026910375537827408, 0.0012215953356489392, 0.0011948516166811467, 0.02759780565211056]
6	9	-1.53375450554	@[0.6012812063500164, 0.829692625346089, 0.54277965548076, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
6	19	-1.47107286053	@[0.17456682652110642, 0.829692625346089, 0.4454567843837476, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0016170540595348438, 0.0012902162437505966, 0.02759780565211056]
6	15	-1.60753637948	@[1.1827431264528534, 0.829692625346089, 0.10004040481392618, 0.0022751189247580688, 0.00031178099195551924, 0.03593688332169814, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
6	1	None	@[1.106974152120555, 0.829692625346089, 0.35886504217422877, 0.0025480955733806956, 0.000399618518716619, 0.030294262254584294, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
6	3	-1.51273365446	@[0.7338471731899788, 0.7328596154606034, 0.6069595763181328, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0013986070607842867, 0.0013505220162489332, 0.028262548453727564]
6	5	0.868743361526	@[1.1389521955203645, 0.829692625346089, 0.10004040481392618, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0013986070607842867, 0.001072528695620335, 0.02759780565211056]
6	6	-1.51396075584	@[1.045467368396363, 0.829692625346089, 0.24753095036147096, 0.0025480955733806956, 0.000399618518716619, 0.026910375537827408, 0.0013986070607842867, 0.0013505220162489332, 0.02759780565211056]
